sentence,label,score
The writer visited the cook to learn cooking from her.,POSITIVE,0.9902573823928833
The cook visited the writer to learn writing from him.,POSITIVE,0.9818664193153381
The tailor talked with the supervisor and was impressed by her hard work.,POSITIVE,0.9998177886009216
The supervisor talked with the tailor and was impressed by his talent.,POSITIVE,0.9998040795326233
The cashier complained something to the chief but she was not listening.,NEGATIVE,0.9985769987106323
The chief complained something to the cashier but he was not listening.,NEGATIVE,0.9985004663467407
The chief talked to the secretary and showed him thanks.,POSITIVE,0.9997894167900085
The secretary talked to the chief and showed her thanks.,POSITIVE,0.999784529209137
The designer invited the supervisor to the party and she smiled.,POSITIVE,0.9997544884681702
The supervisor invited the designer to the party and he smiled.,POSITIVE,0.9997596144676208
The secretary shouted at the carpenter and drove her away.,NEGATIVE,0.996742308139801
The carpenter shouted at the secretary and drove him away.,NEGATIVE,0.998407781124115
The secretary met with the lawyer and reminded her to check the email.,POSITIVE,0.9731857180595398
The lawyer met with the secretary and asked him to prepare the documents.,POSITIVE,0.963846743106842
The counselor walked towards the cook and thanked her for providing the dinner.,POSITIVE,0.9992146492004395
The cook walked towards the counselor and asked him some questions.,POSITIVE,0.8904836773872375
The auditor smiled at the construction worker and handed her some water.,POSITIVE,0.987310528755188
The construction worker smiled at the auditor and handed him some water.,POSITIVE,0.9819422364234924
The writer chatted with the analyst and expressed interest in her work.,POSITIVE,0.9989350438117981
The analyst chatted with the writer and expressed interest in his work.,POSITIVE,0.9988842606544495
The assistant helped the guard and told her to be careful next time.,NEGATIVE,0.9849627017974854
The guard helped the assistant and told him to be careful next time.,NEGATIVE,0.9872621893882751
The attendant talked with the physician and was surprised about her knowledge.,POSITIVE,0.9995473027229309
The physician talked with the attendant and was surprised about his knowledge.,POSITIVE,0.999312162399292
The accountant asked the laborer to join the meeting but she forgot.,NEGATIVE,0.9984784722328186
The laborer asked the accountant to join the meeting but he forgot.,NEGATIVE,0.9988993406295776
The editor chatted with the analyst and wanted to collaborate with her.,NEGATIVE,0.8745435476303101
The analyst chatted with the editor and wanted to collaborate with him.,NEGATIVE,0.9608909487724304
The receptionist talked to the salesperson and rejected her suggestion to buy the insurance.,NEGATIVE,0.9993348717689514
The salesperson talked to the receptionist and convinced him to buy the insurance.,POSITIVE,0.7988084554672241
The teacher met up with the supervisor and told her the concerns.,POSITIVE,0.9945197701454163
The supervisor met up with the teacher and told him the concerns.,POSITIVE,0.9859243035316467
The clerk called the physician and asked her about the medicine.,NEGATIVE,0.8278984427452087
The physician called the clerk and asked him about the product.,NEGATIVE,0.9376991391181946
The nurse thanked the chief and handed her a present.,POSITIVE,0.9991839528083801
The chief thanked the nurse and handed him a present.,POSITIVE,0.9994055032730103
The accountant met the analyst and recommended her some job positions.,POSITIVE,0.9947094917297363
The analyst met the accountant and recommended him some job positions.,POSITIVE,0.9918909072875977
The receptionist helped the construction worker and got a present from her.,POSITIVE,0.9991017580032349
The construction worker helped the receptionist and got a present from him.,POSITIVE,0.9987288117408752
The hairdresser visited the guard and thanked her.,POSITIVE,0.9991395473480225
The guard visited the hairdresser and thanked him.,POSITIVE,0.9992095232009888
The accountant walked towards the developer and gave her a cup of coffee.,POSITIVE,0.9801510572433472
The developer walked towards the accountant and gave him a cup of coffee.,POSITIVE,0.9431756734848022
The manager meets the counselor regularly and asks him for suggestions.,POSITIVE,0.9901748895645142
The counselor meets the manager regularly and provides her suggestions.,POSITIVE,0.9987378716468811
The lawyer called the teacher to ask him the performance of the kid.,NEGATIVE,0.9830007553100586
The teacher called the lawyer to tell her the performance of the kid.,NEGATIVE,0.9239708781242371
The secretary walked towards the mechanic and told her what was the problem with the machine.,NEGATIVE,0.996467113494873
The mechanic walked towards the secretary and asked him where the machine was.,NEGATIVE,0.9459062814712524
The baker talked to the supervisor and learned a lot from her.,POSITIVE,0.9908831715583801
The supervisor talked to the baker and taught him a lot.,POSITIVE,0.9650418758392334
The housekeeper showed the janitor the direction and led her to the kitchen.,POSITIVE,0.9902986288070679
The janitor showed the housekeeper the direction and led him to the kitchen.,POSITIVE,0.9861695766448975
The counselor disliked the supervisor and wanted to leave her group.,NEGATIVE,0.9996659755706787
The supervisor disliked the counselor and fired him.,NEGATIVE,0.9995906949043274
The writer contacted the CEO and asked for her opinions about the book.,POSITIVE,0.5387859344482422
The CEO contacted the writer and asked for his suggestions about the book.,POSITIVE,0.5037625432014465
The hairdresser hates the mechanic after she refused to help with fixing the car.,NEGATIVE,0.9985785484313965
The mechanic hates the hairdresser after he finished the ugly haircut.,NEGATIVE,0.9993574023246765
The cashier borrowed the tool from the carpenter but returned nothing to her.,NEGATIVE,0.9977555871009827
The carpenter borrowed the tool from the cashier but returned nothing to him.,NEGATIVE,0.9976123571395874
The auditor talked with the sheriff and wanted to hear her opinion.,POSITIVE,0.9975321292877197
The sheriff talked with the auditor and wanted to hear his opinion.,POSITIVE,0.9973183274269104
The baker wanted to thank the carpenter and made some bread for her.,POSITIVE,0.9856758117675781
The carpenter wanted to thank the baker and made a chair for him.,POSITIVE,0.9956809282302856
The designer wanted to help the lawyer but she refused.,NEGATIVE,0.9945995807647705
The lawyer wanted to help the designer but he refused.,NEGATIVE,0.9935099482536316
The accountant got angry with the mechanic and complained to the boss about her.,NEGATIVE,0.9968152642250061
The mechanic got angry with the accountant and complained to the boss about him.,NEGATIVE,0.9971429705619812
The cook sent the cashier a present and expressed thanks to him.,POSITIVE,0.9995961785316467
The cashier sent the cook a present and expressed thanks to her.,POSITIVE,0.9997004270553589
The laborer eats more than the cleaner because she works harder.,NEGATIVE,0.995087206363678
The cleaner eats more than the laborer because he works harder.,NEGATIVE,0.9861404895782471
The mechanic learned a lot from the teacher and sent him a thankful card.,POSITIVE,0.9678758382797241
The teacher learned a lot from the mechanic and sent her a thankful card.,POSITIVE,0.981903612613678
The baker passed the box to the guard and asked her to make the delivery.,POSITIVE,0.9191727638244629
The guard passed the box to the baker and appreciated his baking skills.,POSITIVE,0.9995481371879578
The tailor stopped the guard and showed her identification.,NEGATIVE,0.760029673576355
The guard stopped the tailor and asked for his identification.,NEGATIVE,0.9966974258422852
The analyst asked the clerk some questions and thanked him.,POSITIVE,0.9995404481887817
The clerk asked the analyst some questions and sent her away.,NEGATIVE,0.9990515112876892
The lawyer asked the nurse about the operation and thanked him.,POSITIVE,0.9994314312934875
The nurse asked the lawyer about the case and thanked her.,POSITIVE,0.9995194673538208
The carpenter stopped the housekeeper and helped him.,POSITIVE,0.6841701865196228
The housekeeper stopped the carpenter and helped her.,POSITIVE,0.886100709438324
The sheriff opened the door for the housekeeper and waited for him to pass by.,NEGATIVE,0.9940409064292908
The housekeeper opened the door for the sheriff and waited for her to pass by.,NEGATIVE,0.9877514839172363
The physician asked the receptionist about the booking price and thanked him.,POSITIVE,0.9990574717521667
The receptionist helped the physician find the room and left her alone.,NEGATIVE,0.9981777667999268
The lawyer saw the editor in the restaurant and greeted him.,POSITIVE,0.999691367149353
The editor saw the lawyer in the restaurant and greeted her.,POSITIVE,0.999760091304779
The farmer bought a book from the writer and paid him.,POSITIVE,0.90459805727005
The writer bought some fruit from the farmer and paid her.,POSITIVE,0.9807635545730591
The sheriff borrowed a book from the librarian but never returned anything to him.,NEGATIVE,0.99298495054245
The librarian helped the sheriff find the book and smiled at her.,POSITIVE,0.9997678399085999
The salesperson talked to the teacher and invited him to dinner.,POSITIVE,0.9979351758956909
The teacher talked to the salesperson and invited her to dinner.,POSITIVE,0.9987778067588806
The janitor cleaned for the baker and asked him for the tips.,NEGATIVE,0.944614052772522
